ET_FID,X,Y,Id,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,WIDS_,WIDS_ID,DXF_LAYER,CLASS,TEXT,ET_X,ET_Y,ET_ANGLE,ET_STATION,ET_ID
2597,577705.334286116,136295.45764978,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577705.33429,136295.45765,89.0446,1773,0
2598,577708.333869091,136295.507669492,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577708.33387,136295.50767,89.0446,1776,0
2599,577711.333519011,136295.552352598,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577711.33352,136295.55235,89.5179,1779,0
2600,577714.333412837,136295.577592154,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577714.33341,136295.57759,89.518,1782,0
2601,577717.333340647,136295.590644216,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577717.33334,136295.59064,90.1626,1785,0
2602,577720.33332858,136295.582135159,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577720.33333,136295.58214,90.1626,1788,0
2603,577723.33322066,136295.560125544,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577723.33322,136295.56013,90.6511,1791,0
2604,577726.33302698,136295.526036835,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577726.33303,136295.52604,90.6511,1794,0
2605,577729.332643858,136295.478883547,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577729.33264,136295.47888,91.0105,1797,0
2606,577732.332177337,136295.425978834,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577732.33218,136295.42598,91.0105,1800,0
2607,577735.331540383,136295.364214854,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577735.33154,136295.36421,91.1938,1803,0
2608,577738.330806777,136295.298296863,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577738.33081,136295.2983,91.5714,1806,0
2609,577741.329678465,136295.216025379,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577741.32968,136295.21603,91.5714,1809,0
2610,577744.32852289,136295.13277276,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577744.32852,136295.13277,91.6118,1812,0
2611,577747.327335806,136295.048386165,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577747.32734,136295.04839,91.6119,1815,0
2612,577750.326309127,136294.969964709,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577750.32631,136294.96996,91.4687,1818,0
2613,577753.325348784,136294.894096426,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577753.32535,136294.8941,91.3538,1821,0
2614,577756.324511397,136294.823218918,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577756.32451,136294.82322,91.3538,1824,0
2615,577759.323790901,136294.757597695,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577759.32379,136294.7576,91.1941,1827,0
2616,577762.323181448,136294.697444793,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577762.32318,136294.69744,90.8425,1830,0
2617,577765.322857106,136294.653331916,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577765.32286,136294.65333,90.8425,1833,0
2618,577768.322621339,136294.615967527,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577768.32262,136294.61597,90.6614,1836,0
2619,577771.322483929,136294.58932853,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577771.32248,136294.58933,90.2344,1839,0
2620,577774.322458584,136294.576998198,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577774.32246,136294.577,90.2465,1842,0
2621,577777.322430804,136294.564087972,0,0,0,0,0,1845.36,19,11,POND-LINE,11, ,577777.32243,136294.56409,90.2466,1845,0
2622,577549.187467632,136360.375017055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577549.18747,136360.37502,270.4334,0,0
2623,577546.187742012,136360.410711173,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577546.18774,136360.41071,271.2282,3,0
2624,577543.189544358,136360.510308349,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577543.18954,136360.51031,272.3846,6,0
2625,577540.193524029,136360.664044796,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577540.19352,136360.66404,273.7653,9,0
2626,577537.200831149,136360.872361403,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577537.20083,136360.87236,274.6446,12,0
2627,577534.210891157,136361.117819181,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577534.21089,136361.11782,274.763,15,0
2628,577531.220672875,136361.35981079,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577531.22067,136361.35981,274.5338,18,0
2629,577528.230402721,136361.601219009,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577528.2304,136361.60122,274.6446,21,0
2630,577525.237602982,136361.808445658,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577525.2376,136361.80845,273.3013,24,0
2631,577522.242085396,136361.971532365,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577522.24209,136361.97153,272.5697,27,0
2632,577519.244488675,136362.090257753,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577519.24449,136362.09026,271.8834,30,0
2633,577516.245236802,136362.151221424,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577516.24524,136362.15122,270.7731,33,0
2634,577513.245482316,136362.187517055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577513.24548,136362.18752,270,36,0
2635,577510.245482316,136362.187517055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577510.24548,136362.18752,270,39,0
2636,577507.245482316,136362.187517055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577507.24548,136362.18752,270,42,0
2637,577504.245494099,136362.189263898,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577504.24549,136362.18926,270.7731,45,0
2638,577501.245767586,136362.229771201,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577501.24577,136362.22977,270.7756,48,0
2639,577498.246213827,136362.280514808,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577498.24621,136362.28051,271.1619,51,0
2640,577495.246828701,136362.341250851,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577495.24683,136362.34125,271.1592,54,0
2641,577492.248038892,136362.42583409,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577492.24804,136362.42583,271.9905,57,0
2642,577489.249847151,136362.529979571,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577489.24985,136362.52998,271.988,60,0
2643,577486.252300794,136362.65076283,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577486.2523,136362.65076,272.4527,63,0
2644,577483.254624712,136362.76827821,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577483.25462,136362.76828,272.6012,66,0
2645,577480.257829519,136362.906892083,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577480.25783,136362.90689,272.6852,69,0
2646,577477.261757481,136363.060124677,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577477.26176,136363.06012,273.1816,72,0
2647,577474.26595792,136363.218558807,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577474.26596,136363.21856,273.2508,75,0
2648,577471.270145894,136363.37677764,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577471.27015,136363.37678,272.3821,78,0
2649,577468.272741544,136363.499205003,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577468.27274,136363.49921,272.0421,81,0
2650,577465.275504969,136363.624712192,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577465.2755,136363.62471,273.3035,84,0
2651,577462.282656006,136363.827531915,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577462.28266,136363.82753,274.2041,87,0
2652,577459.297493077,136364.123490043,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577459.29749,136364.12349,276.7525,90,0
2653,577456.318586101,136364.47823885,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577456.31859,136364.47824,276.4176,93,0
2654,577453.33958231,136364.832139401,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577453.33958,136364.83214,276.4852,96,0
2655,577450.357648324,136365.160650165,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577450.35765,136365.16065,275.5863,99,0
2656,577447.373607915,136365.46893702,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577447.37361,136365.46894,277.1249,102,0
2657,577444.401149802,136365.872759427,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577444.40115,136365.87276,280.2056,105,0
2658,577441.460869669,136366.465418168,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577441.46087,136366.46542,282.4712,108,0
2659,577438.588430384,136367.323987641,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577438.58843,136367.32399,289.0937,111,0
2660,577435.818133924,136368.470114767,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577435.81813,136368.47011,295.7097,114,0
2661,577433.15141167,136369.842853448,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577433.15141,136369.84285,298.2358,117,0
2662,577430.612777359,136371.440762964,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577430.61278,136371.44076,302.9506,120,0
2663,577428.165469693,136373.173595779,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577428.16547,136373.1736,308.3096,123,0
2664,577425.840693174,136375.068700752,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577425.84069,136375.0687,310.8467,126,0
2665,577423.64942861,136377.116156077,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577423.64943,136377.11616,315.0002,129,0
2666,577421.567435671,136379.275056822,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577421.56744,136379.27506,317.6023,132,0
2667,577419.612766332,136381.550256699,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577419.61277,136381.55026,319.97,135,0
2668,577417.72101779,136383.877930556,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577417.72102,136383.87793,322.1639,138,0
2669,577415.921643567,136386.278211017,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577415.92164,136386.27821,323.6148,141,0
2670,577414.154233224,136388.702204752,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577414.15423,136388.7022,324.5552,144,0
2671,577412.406033279,136391.140177175,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577412.40603,136391.14018,324.1958,147,0
2672,577410.640218874,136393.565428954,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577410.64022,136393.56543,323.865,150,0
2673,577408.900564071,136396.009487382,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577408.90056,136396.00949,325.125,153,0
2674,577407.173344891,136398.462282702,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577407.17334,136398.46228,324.1779,156,0
2675,577405.421337502,136400.897532567,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577405.42134,136400.89753,324.382,159,0
2676,577403.674177089,136403.336267995,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577403.67418,136403.33627,324.3808,162,0
2677,577401.95621477,136405.795559019,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577401.95621,136405.79556,325.3275,165,0
2678,577400.205948012,136408.231983295,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577400.20595,136408.23198,323.764,168,0
2679,577398.438244278,136410.655823675,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577398.43824,136410.65582,324.5053,171,0
2680,577396.693170956,136413.096047213,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577396.69317,136413.09605,324.2929,174,0
2681,577394.950075957,136415.537673507,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577394.95008,136415.53767,324.6375,177,0
2682,577393.199905523,136417.974228613,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577393.19991,136417.97423,324.1958,180,0
2683,577391.460962674,136420.418750777,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577391.46096,136420.41875,323.8548,183,0
2684,577389.725544946,136422.865432857,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577389.72554,136422.86543,325.6002,186,0
2685,577387.999991308,136425.319405408,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577387.99999,136425.31941,325.0458,189,0
2686,577386.284772611,136427.780705636,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577386.28477,136427.78071,325.2431,192,0
2687,577384.55187494,136430.2292626,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577384.55187,136430.22926,326.0128,195,0
2688,577382.841654803,136432.693635647,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577382.84165,136432.69364,326.6464,198,0
2689,577381.15981538,136435.17764158,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577381.15982,136435.17764,325.9373,201,0
2690,577379.441362783,136437.636471611,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577379.44136,136437.63647,324.382,204,0
2691,577377.706651743,136440.083436653,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577377.70665,136440.08344,323.5574,207,0
2692,577375.939440691,136442.507588555,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577375.93944,136442.50759,324.7825,210,0
2693,577374.169717357,136444.929723791,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577374.16972,136444.92972,322.8843,213,0
2694,577372.44164343,136447.380769909,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577372.44164,136447.38077,323.8077,216,0
2695,577370.780487085,136449.877689461,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577370.78049,136449.87769,327.1724,219,0
2696,577369.162173388,136452.403681308,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577369.16217,136452.40368,330.2552,222,0
2697,577367.661905423,136455.001545804,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577367.66191,136455.00155,329.5799,225,0
2698,577366.184425591,136457.612222288,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577366.18443,136457.61222,332.8504,228,0
2699,577364.851878083,136460.299494661,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577364.85188,136460.29949,334.9831,231,0
2700,577363.645395155,136463.045792201,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577363.6454,136463.04579,336.9141,234,0
2701,577362.574208745,136465.847610282,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577362.57421,136465.84761,340.4631,237,0
2702,577361.673477809,136468.707926446,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577361.67348,136468.70793,343.8112,240,0
2703,577360.949274524,136471.618756122,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577360.94927,136471.61876,347.4717,243,0
2704,577360.35701974,136474.559305816,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577360.35702,136474.55931,349.3797,246,0
2705,577359.917828415,136477.526523942,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.91783,136477.52652,353.1405,249,0
2706,577359.563658815,136480.505542002,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.56366,136480.50554,353.2899,252,0
2707,577359.298080358,136483.49338799,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.29808,136483.49339,356.8202,255,0
2708,577359.13353664,136486.488870995,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.13354,136486.48887,356.9271,258,0
2709,577359.019819957,136489.486421255,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.01982,136489.48642,358.5406,261,0
2710,577358.945823945,136492.485508207,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577358.94582,136492.48551,358.603,264,0
2711,577358.937467632,136495.485406316,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577358.93747,136495.48541,0,267,0
2712,577358.937467632,136498.485406316,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577358.93747,136498.48541,0,270,0
2713,577358.937790067,136501.485403201,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577358.93779,136501.4854,1.1074,273,0
2714,577358.995749814,136504.48484326,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577358.99575,136504.48484,1.1065,276,0
2715,577359.051471495,136507.484325666,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.05147,136507.48433,1.0604,279,0
2716,577359.148729256,136510.482677073,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.14873,136510.48268,2.0541,282,0
2717,577359.288352493,136513.479329414,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.28835,136513.47933,3.0131,285,0
2718,577359.493113482,136516.471879739,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.49311,136516.47188,5.013,288,0
2719,577359.769399745,136519.459033527,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577359.7694,136519.45903,6.0619,291,0
2720,577360.094681044,136522.441195763,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577360.09468,136522.4412,8.2385,294,0
2721,577360.524577715,136525.410234135,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577360.52458,136525.41023,8.2385,297,0
2722,577361.067370931,136528.360506926,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577361.06737,136528.36051,10.636,300,0
2723,577361.728058816,136531.286285292,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577361.72806,136531.28629,13.3033,303,0
2724,577362.601493781,136534.153570292,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577362.60149,136534.15357,18.5254,306,0
2725,577363.730085569,136536.929715542,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577363.73009,136536.92972,24.081,309,0
2726,577365.170067325,136539.554770276,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577365.17007,136539.55477,31.5283,312,0
2727,577366.98223747,136541.934440761,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577366.98224,136541.93444,40.665,315,0
2728,577369.125515267,136544.02267158,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577369.12552,136544.02267,49.0287,318,0
2729,577371.558303067,136545.759791663,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577371.5583,136545.75979,58.7675,321,0
2730,577374.206693548,136547.152066942,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577374.20669,136547.15207,67.2358,324,0
2731,577376.990244432,136548.264016842,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577376.99024,136548.26402,73.9086,327,0
2732,577379.872710482,136549.095515171,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577379.87271,136549.09552,73.9089,330,0
2733,577382.799558376,136549.744432482,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577382.79956,136549.74443,78.7664,333,0
2734,577385.74750999,136550.296697637,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577385.74751,136550.2967,82.0731,336,0
2735,577388.718844272,136550.710427727,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577388.71884,136550.71043,82.0731,339,0
2736,577391.698433767,136551.053144669,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577391.69843,136551.05314,84.6654,342,0
2737,577394.68543942,136551.332066219,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577394.68544,136551.33207,84.6652,345,0
2738,577397.676688162,136551.55948995,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577397.67669,136551.55949,85.9146,348,0
2739,577400.669182771,136551.771334954,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577400.66918,136551.77133,86.933,351,0
2740,577403.664885643,136551.931847567,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577403.66489,136551.93185,86.933,354,0
2741,577406.660918896,136552.085705764,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577406.66092,136552.08571,87.3825,357,0
2742,577409.657788726,136552.222713881,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577409.65779,136552.22271,87.3825,360,0
2743,577412.654416755,136552.364843627,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577412.65442,136552.36484,87.2116,363,0
2744,577415.65086459,136552.510790094,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577415.65086,136552.51079,87.2116,366,0
2745,577418.64427608,136552.709266673,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577418.64428,136552.70927,86.1721,369,0
2746,577421.63654496,136552.923984542,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577421.63654,136552.92398,85.6013,372,0
2747,577424.627294149,136553.15903335,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577424.62729,136553.15903,84.8485,375,0
2748,577427.615177201,136553.428393456,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577427.61518,136553.42839,84.8485,378,0
2749,577430.601967587,136553.709566734,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577430.60197,136553.70957,84.5823,381,0
2750,577433.588456994,136553.993961305,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577433.58846,136553.99396,84.5478,384,0
2751,577436.575035434,136554.277415905,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577436.57504,136554.27742,84.6107,387,0
2752,577439.562863753,136554.546916738,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577439.56286,136554.54692,85.2356,390,0
2753,577442.553722411,136554.779024121,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577442.55372,136554.77902,86.5562,393,0
2754,577445.548598389,136554.953633805,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577445.5486,136554.95363,87.4448,396,0
2755,577448.54561528,136555.087386388,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577448.54562,136555.08739,87.4445,399,0
2756,577451.544831641,136555.154312544,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577451.54483,136555.15431,88.7851,402,0
2757,577454.544481543,136555.198548728,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577454.54448,136555.19855,89.2968,405,0
2758,577457.544357761,136555.218717055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577457.54436,136555.21872,90,408,0
2759,577460.544355777,136555.217636478,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577460.54436,136555.21764,90.2103,411,0
2760,577463.544335568,136555.206624787,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577463.54434,136555.20662,90.2103,414,0
2761,577466.54431718,136555.19612706,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577466.54432,136555.19613,90.1959,417,0
2762,577469.54429227,136555.184383318,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577469.54429,136555.18438,90.3725,420,0
2763,577472.544228821,136555.164872042,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577472.54423,136555.16487,90.3727,423,0
2764,577475.544192943,136555.151136096,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577475.54419,136555.15114,90.1744,426,0
2765,577478.544179045,136555.142004431,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577478.54418,136555.142,90.1744,429,0
2766,577481.544176933,136555.140617055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577481.54418,136555.14062,90,432,0
2767,577484.544175318,136555.141204299,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577484.54418,136555.1412,89.6847,435,0
2768,577487.544129889,136555.15771394,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577487.54413,136555.15771,89.6847,438,0
2769,577490.54408477,136555.174166768,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577490.54408,136555.17417,89.6926,441,0
2770,577493.544041551,136555.190269762,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577493.54404,136555.19027,89.6924,444,0
2771,577496.543998463,136555.206348445,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577496.544,136555.20635,89.6949,447,0
2772,577499.543955888,136555.222331197,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577499.54396,136555.22233,89.6947,450,0
2773,577502.543921002,136555.23640152,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577502.54392,136555.2364,89.8446,453,0
2774,577505.543909961,136555.244540621,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577505.54391,136555.24454,89.8446,456,0
2775,577508.543902532,136555.250017055,0,0,0,0,0,737.276,20,11,POND-LINE,11, ,577508.5439,136555.25002,90,459,0
